id,username,type,date,title,text,rating,helpfulness,total_points,taObject,taObjectUrl,taObjectCity,kmean
17477,CAHeadHunter,Hotels,11/1/2012,Excellent Value,"I was in the American Canyon/Napa area for a conference and at the last minute found out that the conference was two days instead of one. All of the conference hotels were booked and being in the Napa area most of the hotel properties were out of my price range. I searched the vacation-rental-by-owner-type sites and Craigslist for a place to stay for just the one night without success. The hotels in nearby Vallejo seemed either overpriced or down-right dangerous. I expanded my search by a few miles and found the Cordelia Comfort Inn.  The property did not disappoint! The front desk staff were very efficient (the cookies given at check-in were quite tasty) and the room was comfortable and clean. The walls were a bit thin (I could hear a guest in the room next door coughing, but it wasn&acute;t enough to bother me--especially for the excellent room-rate.  I was traveling alone on this trip and felt perfectly comfortable walking in the area as I decided where to go for a bite to eat for dinner. There were a number of fast food and diner-style options as well as plenty of gas stations near the hotel.  As other reviewers have mentioned, breakfast was a good value with fruit, yogurt, breads, cereals, danish, sausage, eggs, and waffles. There were plenty of options from which to choose!  The parking is sufficient with some on-street parking available. My husband and I often travel with a small cargo trailer, and although it wasn&acute;t with me on this trip, there would have been room for us to park on the side street just next to the parking lot.  Overall this was an EXCELLENT value and I will look forward to returning to the property for next year&acute;s conference.",4,1,101,Comfort Inn Cordelia,http://www.tripadvisor.com/Hotel_Review-g32367-d81068-Reviews-Comfort_Inn_Cordelia-Fairfield_California.html,Fairfield,8
1801,2toots,Hotels,1/29/2011,Nice...can&acute;t think of anything else...,"We had done a trip from NY-Chicago, staying at The Hilton Garden Inn on our way to Chi to catch an Indians game and then onto a lovely stay at the Drake in Chicago and then return to Cleveland for the home opener of the Browns, then onto our state of NY. I didn&acute;t really see anything great about the hotel except for the service. Front deas was accomodating. We could not check in early, so had to go to the game and be happy with our room upon return. The Cleveland Browns Stadiuma dn Rock and Roll Hall of Fame are within easy, easy walking distance, but the hotel does offer a shuttle. Rooms were comfortable, view was enjoyable, since we faced a parking lot filled with Browns fans and beyon that, an airport and beyond that..water! Being a Hilton Honors member, I would stay here again...",4,0,100,Doubletree Cleveland Downtown / Lakeside,http://www.tripadvisor.com/Hotel_Review-g50207-d1372556-Reviews-Doubletree_Cleveland_Downtown_Lakeside-Cleveland_Ohio.html,Cleveland,8
22070,ChristinaF,Hotels,3/2/2012,Good stay at Cleveland,"We went to Case Western for an audition. It is a short drive from the hotel and walking distance from the main attraction of Cleveland downtown. We were greeted with warm cookies as of Doubletree hotel tradition. Newly renovated room with very comfortable beds, overlooking Lake Erie. My only complaint was that the front desk told us breakfast serving time was from 6:30 while it was actually from 7:00am on the weekend. We were supposed to report to CWRU by 7:45 for the audition and the 30 minutes of leeway forced us to finish our $12.99 breakfast in 15 minutes (we booked B & B rate). If we knew it ahead of time, we would have made appropriate arrangements.",4,2,102,Doubletree Cleveland Downtown / Lakeside,http://www.tripadvisor.com/Hotel_Review-g50207-d1372556-Reviews-Doubletree_Cleveland_Downtown_Lakeside-Cleveland_Ohio.html,Cleveland,8
8819,AnupMehta,Attractions,7/30/2013,Dubai Fountains @ Dubai Mall,"Exciting place to be in around evening time. Excellent Musical fountain...one of the best in the world... I can think better fountain than this -is the one @ Singapore which is @ Sentossa ,however that one is full musical show type of thing ,wherethis one is fountain only for few minutes...Must watch when you are in Dubai...",4,0,100,Dubai Fountains,http://www.tripadvisor.com/Attraction_Review-g295424-d1936354-Reviews-Dubai_Fountains-Dubai_Emirate_of_Dubai.html,Dubai,8
13223,Bergern,Attractions,11/20/2011,Beautyful experience,"You find this easy by going in to the Dubai Mall and follow the signs to Fountain. We decided to try get at table at a restaurant at the Dubai Mall Waterfront, which proved to be Wice. We got one at Urbano (just to the right on the other side of the bridge), to see the fountain from 19 when it starts and as many times as we could manage to hold on to the table. We witnessed four due to dinner and coffee. Afterdinner drinks are of course not an option here. The fountain was beautyful, shooting, spraying and dancing to music of different styles ranging from opera via Michael Jackson to local arabic. Only thing is that each show just lasts one song and then there is a pause for half an hour, though they incresed the frequency towards the ending. The atmosphere and surrondings are astonishing with a lighted Burj Khalifa as backscreen and the hole erea was packed with sheering people. And not to forget; It&acute;s absolutely free!",4,0,100,Dubai Fountains,http://www.tripadvisor.com/Attraction_Review-g295424-d1936354-Reviews-Dubai_Fountains-Dubai_Emirate_of_Dubai.html,Dubai,8
25222,Dam-Slo,Attractions,3/3/2014,Interesting,"It is not Bellagio but... Great and a lot of people around.. Loved it! After Burj Kalifa, stop at the fountains, and go shopping at Dubai Mall.",4,1,100,Dubai Fountains,http://www.tripadvisor.com/Attraction_Review-g295424-d1936354-Reviews-Dubai_Fountains-Dubai_Emirate_of_Dubai.html,Dubai,8
21293,ChicagoFamily2010,Restaurants,10/11/2013,Tasty Mexican dinner and friendly service,"The steak burrito was very tasty and a large portion. The server was very friendly and made a nice guac tableside. I was just there for dinner, but it seemed like it also had a lively bar scene, which added to the atmosphere without being rowdy at all. This was my first time ever eating at one of these places.",4,1,100,El Torito Mexican Grill,http://www.tripadvisor.com/Restaurant_Review-g32530-d847057-Reviews-El_Torito_Mexican_Grill-Irvine_California.html,Irvine,8
25940,DavidPortland,Restaurants,2/8/2012,Great happy hour prices,Happy hour menu is excellent. Try the taquitos - they are good.,4,1,100,El Torito Mexican Grill,http://www.tripadvisor.com/Restaurant_Review-g32530-d847057-Reviews-El_Torito_Mexican_Grill-Irvine_California.html,Irvine,8
17460,CAHeadHunter,Hotels,8/22/2013,Consistently Affordable Value,"This hotel is such a great value in the Knotts Berry Farm area. We stayed at the Good Nite Inn for 4 nights (our longest stay with them so far). As I mentioned in my other reviews, we have found the property a clean and safe option for the Buena Park area. The bed in our room on the first floor was a bit firm for our taste, but the front desk happily provided a few extra pillows to compensate. We will certainly stay here again when in the area.",4,0,100,Good Nite Inn Buena Park,http://www.tripadvisor.com/Hotel_Review-g32122-d78570-Reviews-Good_Nite_Inn_Buena_Park-Buena_Park_California.html,Buena Park,8
17478,CAHeadHunter,Hotels,11/1/2012,"Comfortable, safe, and quiet--perfect for a short stay","My husband and I chose the Buena Park Good Nite Inn because of its proximity to a trade show we were attending near Knott&acute;s Berry Farm. Although there were hotels closer to the event, they were either much more expensive or had very poor reviews.  We were not disappointed with this property! The staff was helpful, the room was clean, and there were plenty of restaurants (from fast food to sit-down) and a gas station within the same block.  Although we were not traveling with our cargo trailer for this trip, there would have been room for us to park--in fact a medium-large sized moving truck was parked in the lot for two of the nights we were there without any issues.  I found the property to be very clean and quiet and since I often have to travel without my husband, I would have felt quite comfortable as a woman traveling alone.  We look forward to staying at this property again next year!",4,0,100,Good Nite Inn Buena Park,http://www.tripadvisor.com/Hotel_Review-g32122-d78570-Reviews-Good_Nite_Inn_Buena_Park-Buena_Park_California.html,Buena Park,8
16676,BrownStreet,Hotels,8/25/2010,Nice Hotel with the sounds of the Interstate,Spent one night at this Hilton using points (point stretcher) and stayed on the Hilton Honors floor. Stayed in the standard king guest room. The room was very clean; the decor was pleasing with ample room for two and the bed was very comfortable. The bathroom is smaller than you find in most Hilton&acute;s and cannot easily accommodate two people. The major negative for me was the noise. The hotel is built very close to I4 and the traffic noise was always present. My wife used the fitness center and rated it very highly. We ate the continental breakfast provided on the Hilton Honors floor and it was fine. The staff was very friendly especially the young lady at breakfast. The location was fine for us as we had business in Winter Park. Will probably stay here again but will definitely ask for a room away from the interstate.,4,0,100,Hilton Orlando Altamonte Springs,http://www.tripadvisor.com/Hotel_Review-g29161-d88270-Reviews-Hilton_Orlando_Altamonte_Springs-Altamonte_Springs_Florida.html,Altamonte Springs,8
25910,DavidPortland,Hotels,9/7/2015,Very Nice Hotel,"Stayed two nights on a brief visit to Anchorage. Facility is well cared for but the lobby has no real seating area (space taken up by staircase leading to restaurant). Room was clean, large with both a couch and a lounge chair. Front desk staff were very helpful though at check in the person tried to tell me that Priceline had reserved a room near the elevator for me. I told him that Priceline does not do that. Unlike other Midtown hotels, this one does not offer airport shuttle service nor complimentary breakfast. It did offer a $7 biscuits, gravy and two eggs breakfast. Restaurant food is good.",4,1,100,Hilton Orlando Altamonte Springs,http://www.tripadvisor.com/Hotel_Review-g29161-d88270-Reviews-Hilton_Orlando_Altamonte_Springs-Altamonte_Springs_Florida.html,Altamonte Springs,8
5980,Albymorkel,Hotels,7/12/2009,Handy location and good value,"Used this hotel as a base to look around L.A. It is near major attractions and a shopping complex with restaurants is only about a 5 minute walk away. The rooms were clean and fairly spacious, the only drawback was a noisy air conditioner that was a bit annoying. The staff were friendly and provided information when asked. The breakfast was included however it is a no frills affair and if you are staying there for more than a couple of days i would recommend trying to find a nearby cafe/restaurant. Overall a pleasant and comfortable stay.",4,1,101,Holiday Inn Express Century City,http://www.tripadvisor.com/Hotel_Review-g32655-d84517-Reviews-Holiday_Inn_Express_Century_City-Los_Angeles_California.html,Los Angeles,8
